id,label 
high3891_11,A
high3891_12,A
high3891_13,A
high3891_14,A
high3891_15,A
high3891_16,A
high3891_17,A
high3892_0,A
high3892_1,A
high3892_2,A
high3892_3,A
high3892_4,A
high3892_5,A
high3892_6,A
high3892_7,A
high3892_8,A
high3892_9,A
high3892_10,A
high3892_11,A
high3892_12,A
high3892_13,A
high3892_14,A
high3892_15,A
high3892_16,A
high3893_0,A
high3893_1,A
high3893_2,A
high3893_3,A
high3893_4,A
high3893_5,A
high3893_6,A
high3893_7,A
high3893_8,A
high3893_9,A
high3893_10,A
high3893_11,A
high3893_12,A
high3893_13,A
high3893_14,D
high3893_15,A
high3893_16,A
high3894_0,C
high3894_1,D
high3894_2,B
high3894_3,A
high3894_4,A
high3894_5,D
high3894_6,A
high3894_7,A
high3894_8,A
high3894_9,D
high3894_10,B
high3894_11,A
high3894_12,C
high3894_13,A
high3894_14,A
high3894_15,A
high3894_16,A
high3894_17,A
high3894_18,A
high3895_0,A
high3895_1,A
high3895_2,C
high3895_3,A
high3895_4,A
high3895_5,A
high3895_6,A
high3895_7,A
high3895_8,A
high3895_9,A
high3895_10,A
high3895_11,A
high3895_12,A
high3895_13,A
high3895_14,A
high3895_15,A
high3895_16,A
high3896_0,A
high3896_1,A
high3896_2,A
high3896_3,A
high3896_4,A
high3896_5,A
high3896_6,A
high3896_7,A
high3896_8,A
high3896_9,A
high3896_10,A
high3896_11,A
high3896_12,C
high3896_13,A
high3896_14,A
high3896_15,A
high3896_16,A
high3896_17,A
high3897_0,C
high3897_1,B
high3897_2,B
high3897_3,D
high3897_4,B
high3897_5,A
high3897_6,A
high3897_7,A
high3897_8,A
high3897_9,A
high3897_10,A
high3897_11,A
high3897_12,D
high3897_13,D
high3897_14,C
high3897_15,A
high3897_16,B
high3897_17,A
high3898_0,A
high3898_1,A
high3898_2,A
high3898_3,A
high3898_4,A
high3898_5,A
high3898_6,A
high3898_7,A
high3898_8,A
high3898_9,A
high3898_10,A
high3898_11,A
high3898_12,A
high3898_13,A
high3898_14,A
high3898_15,A
high3898_16,A
high3899_0,A
high3899_1,A
high3899_2,A
high3899_3,B
high3899_4,C
high3899_5,A
high3899_6,D
high3899_7,A
high3899_8,A
high3899_9,B
high3899_10,A
high3899_11,A
high3899_12,A
high3899_13,B
high3899_14,A
high3899_15,A
high3899_16,A
high3899_17,A
high3900_0,A
high3900_1,A
high3900_2,A
high3900_3,A
high3900_4,A
high3900_5,C
high3900_6,A
high3900_7,A
high3900_8,A
high3900_9,A
high3900_10,A
high3900_11,A
high3900_12,C
high3900_13,A
high3900_14,A
high3900_15,D
high3901_0,A
high3901_1,A
high3901_2,A
high3901_3,A
high3901_4,A
high3901_5,A
high3901_6,B
high3901_7,A
high3901_8,A
high3901_9,A
high3901_10,A
high3901_11,A
high3901_12,A
high3901_13,A
high3901_14,A
high3901_15,A
high3901_16,A
high3902_0,A
high3902_1,A
high3902_2,A
high3902_3,A
high3902_4,A
high3902_5,A
high3902_6,A
high3902_7,B
high3902_8,A
high3902_9,B
high3902_10,A
high3902_11,A
high3902_12,A
high3902_13,A
high3902_14,A
high3902_15,A
high3902_16,A
high3902_17,A
high3902_18,A
high3902_19,A
high3903_0,A
high3903_1,A
high3903_2,A
high3903_3,A
high3903_4,A
high3903_5,A
high3903_6,B
high3903_7,A
high3903_8,A
high3903_9,A
high3903_10,A
high3903_11,B
high3903_12,A
high3903_13,A
high3903_14,A
high3903_15,A
high3903_16,A
high3904_0,A
high3904_1,A
high3904_2,A
high3904_3,D
high3904_4,A
high3904_5,A
high3904_6,A
high3904_7,A
high3904_8,C
high3904_9,A
high3904_10,A
high3904_11,A
high3904_12,A
high3904_13,A
high3904_14,A
high3904_15,D
high3905_0,A
high3905_1,A
high3905_2,A
high3905_3,A
high3905_4,A
high3905_5,A
high3905_6,A
high3905_7,A
high3905_8,A
high3905_9,A
high3905_10,A
high3905_11,A
high3905_12,C
high3905_13,B
high3905_14,A
high3905_15,B
high3905_16,A
high3905_17,C
high3905_18,A
high3905_19,A
high3906_0,A
high3906_1,C
high3906_2,B
high3906_3,A
high3906_4,D
high3906_5,A
high3906_6,A
high3906_7,A
high3906_8,D
high3906_9,C
high3906_10,A
high3906_11,A
high3906_12,D
high3906_13,A
high3906_14,C
high3906_15,A
high3906_16,A
high3906_17,C
high3906_18,B
high3907_0,A
high3907_1,A
high3907_2,A
high3907_3,A
high3907_4,A
high3907_5,A
high3907_6,A
high3907_7,A
high3907_8,A
high3907_9,A
high3907_10,A
high3907_11,A
high3907_12,A
high3907_13,A
high3907_14,A
high3907_15,A
high3907_16,A
high3907_17,A
high3907_18,B
high3908_0,A
high3908_1,A
high3908_2,A
high3908_3,A
high3908_4,A
high3908_5,A
high3908_6,D
high3909_0,A
high3909_1,A
high3909_2,A
high3909_3,A
high3909_4,A
high3909_5,B
high3909_6,A
high3909_7,A
high3909_8,A
high3909_9,A
high3909_10,A
high3909_11,C
high3909_12,A
high3910_0,B
high3910_1,A
high3910_2,A
high3910_3,A
high3910_4,A
high3910_5,A
high3910_6,A
high3910_7,A
high3910_8,A
high3910_9,A
high3910_10,A
high3910_11,A
high3910_12,A
high3910_13,A
high3910_14,A
high3910_15,A
high3910_16,A
high3910_17,A
high3910_18,D
high3910_19,A
high3911_0,A
high3911_1,A
high3911_2,A
high3911_3,A
high3911_4,A
high3911_5,A
high3911_6,A
high3911_7,A
high3911_8,A
high3911_9,A
high3911_10,A
high3911_11,A
high3911_12,A
high3911_13,A
high3911_14,A
high3911_15,A
high3911_16,A
high3911_17,A
high3912_0,A
high3912_1,A
high3912_2,A
high3912_3,D
high3912_4,A
high3912_5,C
high3912_6,A
high3912_7,A
high3912_8,D
high3912_9,C
high3912_10,A
high3912_11,A
high3912_12,D
high3912_13,B
high3912_14,A
high3912_15,A
high3912_16,C
high3912_17,B
high3913_0,A
high3913_1,A
high3913_2,A
high3913_3,A
high3913_4,A
high3913_5,A
high3913_6,A
high3913_7,A
high3913_8,A
high3913_9,A
high3913_10,A
high3913_11,A
high3913_12,B
high3913_13,A
high3913_14,A
high3914_0,A
high3914_1,A
high3914_2,A
high3914_3,A
high3914_4,A
high3914_5,A
high3914_6,A
high3914_7,A
high3914_8,A
high3914_9,A
high3914_10,A
high3914_11,A
high3914_12,A
high3914_13,A
high3914_14,A
high3914_15,A
high3915_0,A
high3915_1,D
high3915_2,A
high3915_3,A
high3915_4,B
high3915_5,A
high3915_6,A
high3915_7,A
high3915_8,A
high3915_9,A
high3915_10,A
high3915_11,D
high3915_12,D
high3915_13,A
high3915_14,A
high3915_15,A
high3915_16,A
high3915_17,A
high3915_18,A
high3915_19,A
high3916_0,A
high3916_1,D
high3916_2,C
high3916_3,A
high3916_4,A
high3916_5,A
high3916_6,A
high3916_7,D
high3916_8,A
high3916_9,D
high3916_10,D
high3916_11,A
high3916_12,A
high3916_13,A
high3916_14,C
high3916_15,A
high3916_16,A
high3916_17,B
high3917_0,D
high3917_1,A
high3917_2,A
high3917_3,A
high3917_4,A
high3917_5,A
high3917_6,A
high3917_7,B
high3917_8,A
high3917_9,A
high3917_10,A
high3917_11,B
high3918_0,C
high3918_1,A
high3918_2,A
high3918_3,A
high3918_4,A
high3918_5,A
high3918_6,A
high3918_7,B
high3918_8,A
high3918_9,A
high3918_10,B
high3918_11,A
high3918_12,A
high3918_13,C
high3919_0,A
high3919_1,A
high3919_2,A
high3919_3,A
high3919_4,A
high3919_5,A
high3919_6,A
high3919_7,A
high3919_8,A
high3919_9,A
high3919_10,A
high3919_11,C
high3919_12,A
high3919_13,A
high3919_14,A
high3919_15,A
high3919_16,A
high3919_17,A
high3920_0,A
high3920_1,B
high3920_2,A
high3920_3,A
high3920_4,A
high3920_5,A
high3920_6,A
high3920_7,C
high3920_8,A
high3920_9,A
high3920_10,A
high3920_11,A
high3920_12,A
high3920_13,D
high3920_14,A
high3920_15,A
high3920_16,A
high3920_17,A
high3920_18,B
high3921_0,A
high3921_1,A
high3921_2,A
high3921_3,A
high3921_4,A
high3921_5,A
high3921_6,A
high3921_7,A
high3921_8,A
high3921_9,A
high3921_10,A
high3921_11,A
high3921_12,A
high3921_13,A
high3921_14,A
high3921_15,A
high3922_0,A
high3922_1,A
high3922_2,A
high3922_3,A
high3922_4,A
high3922_5,A
high3922_6,A
high3922_7,A
high3922_8,A
high3922_9,A
high3922_10,A
high3922_11,A
high3922_12,A
high3922_13,A
high3922_14,A
high3923_0,A
high3923_1,A
high3923_2,A
high3923_3,A
high3923_4,A
high3923_5,A
high3923_6,A
high3923_7,B
high3923_8,B
high3923_9,A
high3923_10,A
high3923_11,A
high3923_12,A
high3923_13,A
high3923_14,A
high3923_15,A
high3923_16,A
high3923_17,A
high3924_0,A
high3924_1,A
high3924_2,A
high3924_3,A
high3924_4,A
high3924_5,B
high3924_6,A
high3924_7,A
high3924_8,A
high3924_9,A
high3924_10,A
high3924_11,A
high3924_12,A
high3924_13,A
high3924_14,A
high3924_15,A
high3924_16,A
high3924_17,A
high3924_18,D
high3924_19,A
high3925_0,A
high3925_1,C
high3925_2,A
high3925_3,A
high3925_4,A
high3925_5,A
high3925_6,A
high3925_7,A
high3925_8,A
high3925_9,A
high3925_10,A
high3926_0,B
high3926_1,A
high3926_2,C
high3926_3,A
high3926_4,A
high3926_5,B
high3926_6,A
high3926_7,A
high3926_8,D
high3926_9,A
high3926_10,C
high3926_11,B
high3926_12,A
high3926_13,A
high3926_14,B
high3926_15,C
high3926_16,D
high3926_17,C
high3926_18,A
high3927_0,A
high3927_1,A
high3927_2,A
high3927_3,C
high3927_4,A
high3927_5,A
high3927_6,A
high3927_7,A
high3927_8,A
high3927_9,A
high3927_10,A
high3927_11,C
high3927_12,A
high3927_13,A
high3927_14,A
high3927_15,A
high3927_16,A
high3927_17,A
high3927_18,A
high3927_19,C
high3928_0,C
high3928_1,A
high3928_2,A
high3928_3,A
high3928_4,A
high3928_5,A
high3928_6,A
high3928_7,A
high3928_8,A
high3928_9,A
high3928_10,B
high3928_11,A
high3928_12,A
high3928_13,A
high3928_14,A
high3928_15,A
high3928_16,A
high3928_17,A
high3928_18,A
high3928_19,A
high3929_0,A
high3929_1,A
high3929_2,A
high3929_3,A
high3929_4,A
high3929_5,C
high3929_6,A
high3929_7,A
high3929_8,A
high3929_9,A
high3929_10,A
high3929_11,A
high3929_12,A
high3929_13,A
high3929_14,A
high3929_15,B
high3929_16,A
high3929_17,A
high3929_18,D
high3929_19,A
high3930_0,A
high3930_1,A
high3930_2,A
high3930_3,A
high3930_4,A
high3930_5,A
high3930_6,A
high3930_7,A
high3930_8,A
high3930_9,A
high3930_10,A
high3930_11,A
high3930_12,A
high3930_13,A
high3930_14,A
high3930_15,A
high3931_0,A
high3931_1,A
high3931_2,A
high3931_3,B
high3931_4,A
high3931_5,A
high3931_6,C
high3931_7,B
high3931_8,A
high3931_9,A
high3931_10,A
high3931_11,A
high3931_12,A
high3931_13,A
high3931_14,A
high3931_15,A
high3931_16,D
high3931_17,A
high3932_0,A
high3932_1,A
high3932_2,A
high3932_3,A
high3932_4,A
high3932_5,B
high3932_6,A
high3932_7,A
high3932_8,A
high3932_9,A
high3932_10,A
high3932_11,A
high3932_12,A
high3932_13,A
high3932_14,A
high3932_15,A
high3932_16,A
high3932_17,A
high3933_0,B
high3933_1,A
high3933_2,A
high3933_3,A
high3933_4,A
high3933_5,A
high3933_6,A
high3933_7,A
high3933_8,C
high3933_9,A
high3933_10,A
high3933_11,B
high3933_12,A
high3933_13,D
high3933_14,A
high3933_15,A
high3933_16,A
high3934_0,A
high3934_1,A
high3934_2,A
high3934_3,A
high3934_4,A
high3934_5,B
high3934_6,A
high3934_7,D
high3934_8,A
high3934_9,D
high3934_10,A
high3934_11,B
high3934_12,A
high3934_13,A
high3934_14,A
high3934_15,A
high3934_16,A
high3934_17,A
high3934_18,A
high3935_0,A
high3935_1,A
high3935_2,A
high3935_3,A
high3935_4,B
high3935_5,C
high3935_6,D
high3935_7,C
high3935_8,A
high3935_9,A
high3935_10,A
high3935_11,A
high3935_12,D
high3935_13,A
high3935_14,A
high3935_15,B
high3935_16,A
high3935_17,A
high3936_0,A
high3936_1,A
high3936_2,A
high3936_3,A
high3936_4,A
high3936_5,A
high3936_6,A
high3936_7,A
high3936_8,A
high3936_9,A
high3936_10,A
high3936_11,A
high3936_12,B
high3936_13,A
high3936_14,A
high3936_15,A
high3936_16,D
high3936_17,A
high3936_18,A
high3936_19,A
high3937_0,A
high3937_1,A
high3937_2,A
high3937_3,B
high3937_4,A
high3937_5,A
high3937_6,A
high3937_7,A
high3937_8,A
high3937_9,A
high3937_10,A
high3937_11,A
high3937_12,A
high3937_13,A
high3937_14,B
high3937_15,A
high3937_16,A
high3937_17,A
high3938_0,A
high3938_1,A
high3938_2,A
high3938_3,A
high3938_4,B
high3938_5,A
high3938_6,A
high3938_7,A
high3938_8,A
high3938_9,A
high3938_10,A
high3938_11,A
high3938_12,A
high3938_13,A
high3938_14,A
high3938_15,A
high3938_16,A
high3938_17,A
high3938_18,A
high3939_0,A
high3939_1,A
high3939_2,D
high3939_3,A
high3939_4,A
high3939_5,A
high3939_6,A
high3939_7,A
high3939_8,A
high3939_9,A
high3939_10,A
high3939_11,A
high3939_12,A
high3939_13,A
high3939_14,A
high3939_15,A
high3939_16,A
high3939_17,A
high3940_0,A
high3940_1,A
high3940_2,A
high3940_3,B
high3940_4,A
high3940_5,A
high3940_6,C
high3940_7,A
high3940_8,B
high3940_9,A
high3940_10,A
high3940_11,A
high3940_12,A
high3940_13,B
high3941_0,A
high3941_1,A
high3941_2,A
high3941_3,A
high3941_4,A
high3941_5,A
high3941_6,A
high3941_7,A
high3941_8,A
high3941_9,A
high3941_10,A
high3941_11,A
high3941_12,A
high3941_13,D
high3941_14,A
high3941_15,A
high3941_16,A
high3941_17,A
high3941_18,A
high3942_0,A
high3942_1,A
high3942_2,C
high3942_3,A
high3942_4,A
high3942_5,A
high3942_6,A
high3942_7,A
high3942_8,A
high3942_9,A
high3942_10,A
high3942_11,A
high3942_12,A
high3942_13,A
high3942_14,A
high3942_15,A
high3942_16,A
high3942_17,A
high3942_18,A
high3942_19,A
high3943_0,A
high3943_1,A
high3943_2,A
high3943_3,A
high3943_4,A
high3943_5,B
high3943_6,A
high3943_7,A
high3943_8,A
high3943_9,A
high3943_10,A
high3943_11,A
high3943_12,A
high3943_13,A
high3943_14,A
high3943_15,A
high3943_16,A
high3943_17,A
high3943_18,A
high3944_0,D
high3944_1,A
high3944_2,A
high3944_3,A
high3944_4,A
high3944_5,A
high3944_6,C
high3944_7,A
high3944_8,A
high3944_9,A
high3944_10,D
high3944_11,A
high3944_12,A
high3944_13,A
high3944_14,A
high3944_15,A
high3944_16,A
high3944_17,A
high3944_18,A
high3944_19,A
high3945_0,A
high3945_1,A
high3945_2,A
high3945_3,A
high3945_4,A
high3945_5,A
high3945_6,A
high3945_7,A
high3945_8,A
high3945_9,D
high3945_10,A
high3945_11,A
high3945_12,A
high3945_13,B
high3945_14,A
high3945_15,A
high3945_16,A
high3945_17,A
high3946_0,A
high3946_1,A
high3946_2,A
high3946_3,A
high3946_4,A
high3946_5,A
high3946_6,A
high3946_7,A
high3946_8,C
high3946_9,A
high3946_10,A
high3946_11,B
high3946_12,A
high3946_13,B
high3946_14,A
high3946_15,A
high3946_16,A
high3946_17,A
high3946_18,A
high3947_0,A
high3947_1,A
high3947_2,A
high3947_3,A
high3947_4,A
high3947_5,C
high3947_6,A
high3947_7,A
high3947_8,A
high3947_9,A
high3947_10,A
high3947_11,A
high3947_12,A
high3947_13,A
high3947_14,A
high3947_15,A
high3947_16,A
high3947_17,A
high3947_18,A
high3947_19,A
high3948_0,A
high3948_1,A
high3948_2,A
high3948_3,A
high3948_4,A
high3948_5,A
high3948_6,A
high3948_7,A
high3948_8,D
high3948_9,A
high3948_10,A
high3948_11,A
high3948_12,D
high3948_13,D
high3948_14,A
high3948_15,A
high3948_16,A
high3948_17,A
high3948_18,A
high3948_19,A
high3949_0,A
high3949_1,A
high3949_2,A
high3949_3,A
high3949_4,A
high3949_5,A
high3949_6,A
high3949_7,A
high3949_8,A
high3949_9,A
high3949_10,A
high3949_11,A
high3949_12,A
high3949_13,A
high3949_14,A
high3949_15,A
high3949_16,B
high3949_17,A
high3949_18,D
high3950_0,B
high3950_1,D
high3950_2,B
high3950_3,A
high3950_4,A
high3950_5,A
high3950_6,A
high3950_7,A
high3950_8,A
high3950_9,A
high3950_10,A
high3950_11,B
high3950_12,A
high3950_13,A
high3950_14,A
high3950_15,A
high3950_16,A
high3950_17,A
high3950_18,A
high3951_0,A
high3951_1,A
high3951_2,A
high3951_3,A
high3951_4,A
high3951_5,A
high3951_6,A
high3951_7,A
high3951_8,A
high3951_9,A
high3951_10,A
high3951_11,A
high3951_12,A
high3951_13,A
high3951_14,A
high3951_15,A
high3951_16,A
high3951_17,A
high3951_18,A
high3951_19,A
high3952_0,A
high3952_1,B
high3952_2,A
high3952_3,A
high3952_4,A
high3952_5,A
high3952_6,A
high3952_7,C
high3952_8,A
high3952_9,A
high3952_10,A
high3952_11,A
high3952_12,A
high3952_13,A
high3952_14,A
high3952_15,A
high3952_16,A
high3952_17,A
high3952_18,D
high3952_19,B
high3953_0,A
high3953_1,C
high3953_2,A
high3953_3,A
high3953_4,A
high3953_5,A
high3953_6,A
high3953_7,A
high3953_8,A
high3953_9,A
high3953_10,A
high3953_11,A
high3953_12,A
high3953_13,A
high3953_14,A
high3953_15,A
high3953_16,A
high3953_17,A
high3954_0,B
high3954_1,A
high3954_2,D
high3954_3,C
high3954_4,A
high3954_5,A
high3954_6,A
high3954_7,A
high3954_8,C
high3954_9,D
high3954_10,A
high3954_11,A
high3954_12,A
high3954_13,A
high3954_14,D
high3955_0,A
high3955_1,A
high3955_2,A
high3955_3,C
high3955_4,A
high3955_5,B
high3955_6,A
high3955_7,A
high3955_8,A
high3955_9,A
high3955_10,A
high3955_11,A
high3955_12,A
high3955_13,A
high3955_14,A
high3955_15,A
high3955_16,A
high3955_17,A
high3955_18,B
high3955_19,A
high3956_0,A
high3956_1,A
high3956_2,A
high3956_3,A
high3956_4,A
high3956_5,A
high3956_6,A
high3956_7,A
high3956_8,A
high3956_9,A
high3956_10,A
high3956_11,A
high3956_12,A
high3957_0,A
high3957_1,A
high3957_2,A
high3957_3,A
high3957_4,A
high3957_5,A
high3957_6,A
high3957_7,A
high3957_8,A
high3957_9,A
high3957_10,A
high3957_11,A
high3957_12,A
high3957_13,A
high3957_14,D
